Policy Area,Dataset,Variable,Year,Count,Tract,Tract Number,Neighborhood,GEOID,Location,Row ID,Date
Environment,Air Quality,PM2.5 Concentration,2014,11.59577275,"Census Tract 6703.26, Los Angeles County, California",670326,Palos Verdes Estates,1400000US06037670326,"(33.785452, -118.4028895)",PM2.5_Concentration_2014_1400000US06037670326,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.46982523,"Census Tract 6703.28, Los Angeles County, California",670328,Palos Verdes Estates,1400000US06037670328,"(33.77355, -118.416007)",PM2.5_Concentration_2014_1400000US06037670328,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.4761746,"Census Tract 6704.03, Los Angeles County, California",670403,Rancho Palos Verdes,1400000US06037670403,"(33.7766755, -118.3693285)",PM2.5_Concentration_2014_1400000US06037670403,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.40563394,"Census Tract 6704.05, Los Angeles County, California",670405,Rancho Palos Verdes,1400000US06037670405,"(33.7682385, -118.374157)",PM2.5_Concentration_2014_1400000US06037670405,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.37454821,"Census Tract 6704.06, Los Angeles County, California",670406,Rolling Hills Estates,1400000US06037670406,"(33.763222, -118.3859975)",PM2.5_Concentration_2014_1400000US06037670406,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.47268809,"Census Tract 6704.07, Los Angeles County, California",670407,Rancho Palos Verdes,1400000US06037670407,"(33.7723545, -118.3857375)",PM2.5_Concentration_2014_1400000US06037670407,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.57756114,"Census Tract 6704.11, Los Angeles County, California",670411,Rancho Palos Verdes,1400000US06037670411,"(33.7858915, -118.3789685)",PM2.5_Concentration_2014_1400000US06037670411,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.46808917,"Census Tract 6704.13, Los Angeles County, California",670413,Rancho Palos Verdes,1400000US06037670413,"(33.771989, -118.397256)",PM2.5_Concentration_2014_1400000US06037670413,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.31627352,"Census Tract 6704.16, Los Angeles County, California",670416,Rancho Palos Verdes,1400000US06037670416,"(33.755584, -118.4064862)",PM2.5_Concentration_2014_1400000US06037670416,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.31108437,"Census Tract 6705, Los Angeles County, California",670500,Rolling Hills,1400000US06037670500,"(33.760874, -118.347924)",PM2.5_Concentration_2014_1400000US06037670500,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.13828109,"Census Tract 6706.02, Los Angeles County, California",670602,Rancho Palos Verdes,1400000US06037670602,"(33.74274308, -118.3714756)",PM2.5_Concentration_2014_1400000US06037670602,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.28323981,"Census Tract 6707.01, Los Angeles County, California",670701,San Pedro,1400000US06037670701,"(33.7630595, -118.3098)",PM2.5_Concentration_2014_1400000US06037670701,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.20157154,"Census Tract 6707.02, Los Angeles County, California",670702,Rancho Palos Verdes,1400000US06037670702,"(33.7513725, -118.3285275)",PM2.5_Concentration_2014_1400000US06037670702,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.32007796,"Census Tract 7001.01, Los Angeles County, California",700101,West Hollywood,1400000US06037700101,"(34.092577, -118.352461)",PM2.5_Concentration_2014_1400000US06037700101,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.33360936,"Census Tract 7001.02, Los Angeles County, California",700102,West Hollywood,1400000US06037700102,"(34.0889685, -118.3524115)",PM2.5_Concentration_2014_1400000US06037700102,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.29189078,"Census Tract 7002, Los Angeles County, California",700200,West Hollywood,1400000US06037700200,"(34.0924555, -118.365232)",PM2.5_Concentration_2014_1400000US06037700200,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.27937273,"Census Tract 7003, Los Angeles County, California",700300,West Hollywood,1400000US06037700300,"(34.091624, -118.3731165)",PM2.5_Concentration_2014_1400000US06037700300,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.30943459,"Census Tract 7004, Los Angeles County, California",700400,West Hollywood,1400000US06037700400,"(34.08295, -118.3800135)",PM2.5_Concentration_2014_1400000US06037700400,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.26180724,"Census Tract 7005.01, Los Angeles County, California",700501,West Hollywood,1400000US06037700501,"(34.087219, -118.389563)",PM2.5_Concentration_2014_1400000US06037700501,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.2663201,"Census Tract 7005.02, Los Angeles County, California",700502,West Hollywood,1400000US06037700502,"(34.089894, -118.3803515)",PM2.5_Concentration_2014_1400000US06037700502,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.21418915,"Census Tract 7006, Los Angeles County, California",700600,Beverly Hills,1400000US06037700600,"(34.0920565, -118.40138)",PM2.5_Concentration_2014_1400000US06037700600,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.21804517,"Census Tract 7007, Los Angeles County, California",700700,Beverly Hills,1400000US06037700700,"(34.0793195, -118.4153425)",PM2.5_Concentration_2014_1400000US06037700700,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.31305007,"Census Tract 7008.01, Los Angeles County, California",700801,Beverly Hills,1400000US06037700801,"(34.0741065, -118.400005)",PM2.5_Concentration_2014_1400000US06037700801,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.36395348,"Census Tract 7008.02, Los Angeles County, California",700802,Beverly Hills,1400000US06037700802,"(34.0681835, -118.3809795)",PM2.5_Concentration_2014_1400000US06037700802,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.38428847,"Census Tract 7009.01, Los Angeles County, California",700901,Pico-Robertson,1400000US06037700901,"(34.0620675, -118.3809415)",PM2.5_Concentration_2014_1400000US06037700901,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.35864777,"Census Tract 7009.02, Los Angeles County, California",700902,Beverly Hills,1400000US06037700902,"(34.0620455, -118.3944075)",PM2.5_Concentration_2014_1400000US06037700902,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.32966526,"Census Tract 7010, Los Angeles County, California",701000,Beverly Hills,1400000US06037701000,"(34.05987, -118.406709)",PM2.5_Concentration_2014_1400000US06037701000,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.19095497,"Census Tract 7011, Los Angeles County, California",701100,Veterans Administration,1400000US06037701100,"(34.057384, -118.4572585)",PM2.5_Concentration_2014_1400000US06037701100,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.11655237,"Census Tract 7012.01, Los Angeles County, California",701201,Santa Monica,1400000US06037701201,"(34.041316, -118.4938655)",PM2.5_Concentration_2014_1400000US06037701201,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.15676171,"Census Tract 7012.02, Los Angeles County, California",701202,Santa Monica,1400000US06037701202,"(34.033922, -118.489809)",PM2.5_Concentration_2014_1400000US06037701202,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.14547967,"Census Tract 7013.02, Los Angeles County, California",701302,Santa Monica,1400000US06037701302,"(34.0274135, -118.497829)",PM2.5_Concentration_2014_1400000US06037701302,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.10465413,"Census Tract 7013.04, Los Angeles County, California",701304,Santa Monica,1400000US06037701304,"(34.03082958, -118.5060219)",PM2.5_Concentration_2014_1400000US06037701304,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.14332711,"Census Tract 7014.02, Los Angeles County, California",701402,Santa Monica,1400000US06037701402,"(34.020408, -118.5020564)",PM2.5_Concentration_2014_1400000US06037701402,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.17115372,"Census Tract 7015.01, Los Angeles County, California",701501,Santa Monica,1400000US06037701501,"(34.0281575, -118.49041)",PM2.5_Concentration_2014_1400000US06037701501,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.19008235,"Census Tract 7015.02, Los Angeles County, California",701502,Santa Monica,1400000US06037701502,"(34.025441, -118.4872355)",PM2.5_Concentration_2014_1400000US06037701502,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.1773352,"Census Tract 7016.01, Los Angeles County, California",701601,Santa Monica,1400000US06037701601,"(34.0389605, -118.479277)",PM2.5_Concentration_2014_1400000US06037701601,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.20553894,"Census Tract 7016.02, Los Angeles County, California",701602,Santa Monica,1400000US06037701602,"(34.0350165, -118.475432)",PM2.5_Concentration_2014_1400000US06037701602,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.22445191,"Census Tract 7017.01, Los Angeles County, California",701701,Santa Monica,1400000US06037701701,"(34.032321, -118.4722855)",PM2.5_Concentration_2014_1400000US06037701701,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.20827215,"Census Tract 7017.02, Los Angeles County, California",701702,Santa Monica,1400000US06037701702,"(34.022751, -118.4840745)",PM2.5_Concentration_2014_1400000US06037701702,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.2600408,"Census Tract 7018.01, Los Angeles County, California",701801,Santa Monica,1400000US06037701801,"(34.0277085, -118.464933)",PM2.5_Concentration_2014_1400000US06037701801,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.23561776,"Census Tract 7018.02, Los Angeles County, California",701802,Santa Monica,1400000US06037701802,"(34.0191465, -118.4788215)",PM2.5_Concentration_2014_1400000US06037701802,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.19176896,"Census Tract 7019.02, Los Angeles County, California",701902,Santa Monica,1400000US06037701902,"(34.01386615, -118.4928698)",PM2.5_Concentration_2014_1400000US06037701902,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.23733456,"Census Tract 7020.02, Los Angeles County, California",702002,Santa Monica,1400000US06037702002,"(34.00604515, -118.4847132)",PM2.5_Concentration_2014_1400000US06037702002,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.26442521,"Census Tract 7021.02, Los Angeles County, California",702102,Santa Monica,1400000US06037702102,"(34.00117824, -118.478873)",PM2.5_Concentration_2014_1400000US06037702102,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.26796865,"Census Tract 7022.01, Los Angeles County, California",702201,Santa Monica,1400000US06037702201,"(34.0134445, -118.4732815)",PM2.5_Concentration_2014_1400000US06037702201,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.29668468,"Census Tract 7022.02, Los Angeles County, California",702202,Santa Monica,1400000US06037702202,"(34.0083865, -118.467534)",PM2.5_Concentration_2014_1400000US06037702202,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.31344669,"Census Tract 7023, Los Angeles County, California",702300,Santa Monica,1400000US06037702300,"(34.0182585, -118.4559935)",PM2.5_Concentration_2014_1400000US06037702300,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.49022786,"Census Tract 7024, Los Angeles County, California",702400,Culver City,1400000US06037702400,"(34.0262285, -118.3839635)",PM2.5_Concentration_2014_1400000US06037702400,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.48146713,"Census Tract 7025.01, Los Angeles County, California",702501,Culver City,1400000US06037702501,"(34.014408, -118.3973335)",PM2.5_Concentration_2014_1400000US06037702501,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.5107158,"Census Tract 7025.02, Los Angeles County, California",702502,Ladera Heights,1400000US06037702502,"(34.011914, -118.384386)",PM2.5_Concentration_2014_1400000US06037702502,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.50506308,"Census Tract 7026, Los Angeles County, California",702600,Culver City,1400000US06037702600,"(33.9952635, -118.395285)",PM2.5_Concentration_2014_1400000US06037702600,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.4814427,"Census Tract 7027, Los Angeles County, California",702700,Culver City,1400000US06037702700,"(34.006574, -118.402252)",PM2.5_Concentration_2014_1400000US06037702700,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.45466408,"Census Tract 7028.01, Los Angeles County, California",702801,Culver City,1400000US06037702801,"(34.010849, -118.410408)",PM2.5_Concentration_2014_1400000US06037702801,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.44709559,"Census Tract 7028.02, Los Angeles County, California",702802,Culver City,1400000US06037702802,"(34.0059345, -118.4153575)",PM2.5_Concentration_2014_1400000US06037702802,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.41435727,"Census Tract 7028.03, Los Angeles County, California",702803,Culver City,1400000US06037702803,"(33.995268, -118.4328335)",PM2.5_Concentration_2014_1400000US06037702803,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.38110269,"Census Tract 7029.01, Los Angeles County, California",702901,Marina del Rey,1400000US06037702901,"(33.9753235, -118.4478695)",PM2.5_Concentration_2014_1400000US06037702901,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.52883515,"Census Tract 7030.01, Los Angeles County, California",703001,Ladera Heights,1400000US06037703001,"(33.994652, -118.384058)",PM2.5_Concentration_2014_1400000US06037703001,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.55130669,"Census Tract 7030.02, Los Angeles County, California",703002,Ladera Heights,1400000US06037703002,"(33.9874395, -118.373906)",PM2.5_Concentration_2014_1400000US06037703002,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.58129549,"Census Tract 7031, Los Angeles County, California",703100,View Park-Windsor Hills,1400000US06037703100,"(33.9938635, -118.354966)",PM2.5_Concentration_2014_1400000US06037703100,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.60226341,"Census Tract 7032, Los Angeles County, California",703200,View Park-Windsor Hills,1400000US06037703200,"(33.9983555, -118.3403905)",PM2.5_Concentration_2014_1400000US06037703200,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.03371055,"Census Tract 8001.01, Los Angeles County, California",800101,Calabasas,1400000US06037800101,"(34.1354985, -118.6295565)",PM2.5_Concentration_2014_1400000US06037800101,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.24011418,"Census Tract 8001.02, Los Angeles County, California",800102,Topanga,1400000US06037800102,"(34.105487, -118.6313095)",PM2.5_Concentration_2014_1400000US06037800102,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,10.86314077,"Census Tract 8002.02, Los Angeles County, California",800202,Unincorporated Santa Monica Mountains,1400000US06037800202,"(34.111882, -118.6724855)",PM2.5_Concentration_2014_1400000US06037800202,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,10.63077717,"Census Tract 8002.03, Los Angeles County, California",800203,Hidden Hills,1400000US06037800203,"(34.162707, -118.6715635)",PM2.5_Concentration_2014_1400000US06037800203,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,10.78879182,"Census Tract 8002.04, Los Angeles County, California",800204,Calabasas,1400000US06037800204,"(34.146393, -118.663627)",PM2.5_Concentration_2014_1400000US06037800204,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,10.18357585,"Census Tract 8003.24, Los Angeles County, California",800324,Agoura Hills,1400000US06037800324,"(34.150914, -118.780558)",PM2.5_Concentration_2014_1400000US06037800324,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,10.05109318,"Census Tract 8003.25, Los Angeles County, California",800325,Westlake Village,1400000US06037800325,"(34.142043, -118.818764)",PM2.5_Concentration_2014_1400000US06037800325,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,10.15986278,"Census Tract 8003.26, Los Angeles County, California",800326,Unincorporated Santa Monica Mountains,1400000US06037800326,"(34.118765, -118.824471)",PM2.5_Concentration_2014_1400000US06037800326,1/1/14
