Policy Area,Dataset,Variable,Year,Count,Tract,Tract Number,Neighborhood,GEOID,Location,Row ID,Date
Health,Asthma,Asthma-Related ER Visits,2014,45.04,"Census Tract 2131, Los Angeles County, California",213100,Arlington Heights,1400000US06037213100,"(34.0508045, -118.3133105)",Asthma_Related_ER_Visits_2014_1400000US06037213100,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,91.01862300000001,"Census Tract 5426.02, Los Angeles County, California",542602,Compton,1400000US06037542602,"(33.899639, -118.226136)",Asthma_Related_ER_Visits_2014_1400000US06037542602,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,51.496116,"Census Tract 1331, Los Angeles County, California",133100,Tarzana,1400000US06037133100,"(34.185206, -118.5447525)",Asthma_Related_ER_Visits_2014_1400000US06037133100,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,62.630628,"Census Tract 2215, Los Angeles County, California",221500,Adams-Normandie,1400000US06037221500,"(34.034856, -118.3046185)",Asthma_Related_ER_Visits_2014_1400000US06037221500,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,46.943397,"Census Tract 4324.02, Los Angeles County, California",432402,El Monte,1400000US06037432402,"(34.0855885, -118.027564)",Asthma_Related_ER_Visits_2014_1400000US06037432402,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,27.797505,"Census Tract 1247, Los Angeles County, California",124700,Sherman Oaks,1400000US06037124700,"(34.162466912294, -118.413864499994)",Asthma_Related_ER_Visits_2014_1400000US06037124700,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,33.52005,"Census Tract 2122.02, Los Angeles County, California",212202,Westlake,1400000US06037212202,"(34.056368, -118.2879195)",Asthma_Related_ER_Visits_2014_1400000US06037212202,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,21.666721,"Census Tract 4822.01, Los Angeles County, California",482201,Monterey Park,1400000US06037482201,"(34.058869, -118.122138)",Asthma_Related_ER_Visits_2014_1400000US06037482201,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,38.505755,"Census Tract 3108, Los Angeles County, California",310800,Burbank,1400000US06037310800,"(34.1749995, -118.3232165)",Asthma_Related_ER_Visits_2014_1400000US06037310800,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,22.88,"Census Tract 2674.03, Los Angeles County, California",267403,Sawtelle,1400000US06037267403,"(34.047607, -118.4565715)",Asthma_Related_ER_Visits_2014_1400000US06037267403,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,43.91,"Census Tract 4049.02, Los Angeles County, California",404902,Baldwin Park,1400000US06037404902,"(34.0866635, -117.9791755)",Asthma_Related_ER_Visits_2014_1400000US06037404902,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,47.27,"Census Tract 5024.02, Los Angeles County, California",502402,Pico Rivera,1400000US06037502402,"(33.973095, -118.0895215)",Asthma_Related_ER_Visits_2014_1400000US06037502402,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,51.040196,"Census Tract 5031.04, Los Angeles County, California",503104,South Whittier,1400000US06037503104,"(33.9212825, -118.041571)",Asthma_Related_ER_Visits_2014_1400000US06037503104,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,35.322249,"Census Tract 1031.01, Los Angeles County, California",103101,Sunland,1400000US06037103101,"(34.274431, -118.30714)",Asthma_Related_ER_Visits_2014_1400000US06037103101,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,58.832828,"Census Tract 5434, Los Angeles County, California",543400,Carson,1400000US06037543400,"(33.853193, -118.273818)",Asthma_Related_ER_Visits_2014_1400000US06037543400,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,38.838727,"Census Tract 4012.02, Los Angeles County, California",401202,San Dimas,1400000US06037401202,"(34.113742, -117.8332835)",Asthma_Related_ER_Visits_2014_1400000US06037401202,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,62.243523,"Census Tract 5544.03, Los Angeles County, California",554403,Bellflower,1400000US06037554403,"(33.873679, -118.1382425)",Asthma_Related_ER_Visits_2014_1400000US06037554403,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,18.71,"Census Tract 4817.11, Los Angeles County, California",481711,Monterey Park,1400000US06037481711,"(34.06617, -118.1198595)",Asthma_Related_ER_Visits_2014_1400000US06037481711,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,81.63500000000001,"Census Tract 5413, Los Angeles County, California",541300,Compton,1400000US06037541300,"(33.911067, -118.243046)",Asthma_Related_ER_Visits_2014_1400000US06037541300,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,38.54,"Census Tract 5341.02, Los Angeles County, California",534102,Bell Gardens,1400000US06037534102,"(33.9705995, -118.161146)",Asthma_Related_ER_Visits_2014_1400000US06037534102,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,42.68,"Census Tract 1863.02, Los Angeles County, California",186302,Glassell Park,1400000US06037186302,"(34.1130175, -118.228915)",Asthma_Related_ER_Visits_2014_1400000US06037186302,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,42.68,"Census Tract 1863.01, Los Angeles County, California",186301,Glassell Park,1400000US06037186301,"(34.1220355, -118.2414825)",Asthma_Related_ER_Visits_2014_1400000US06037186301,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,54.751239,"Census Tract 1066.48, Los Angeles County, California",106648,Sylmar,1400000US06037106648,"(34.293406, -118.4556035)",Asthma_Related_ER_Visits_2014_1400000US06037106648,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,41.539202,"Census Tract 5402.01, Los Angeles County, California",540201,South Gate,1400000US06037540201,"(33.9409795, -118.2135415)",Asthma_Related_ER_Visits_2014_1400000US06037540201,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,19.09,"Census Tract 4034.02, Los Angeles County, California",403402,Walnut,1400000US06037403402,"(34.017293, -117.856107)",Asthma_Related_ER_Visits_2014_1400000US06037403402,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,48.06,"Census Tract 5526.01, Los Angeles County, California",552601,Norwalk,1400000US06037552601,"(33.8913085, -118.0776385)",Asthma_Related_ER_Visits_2014_1400000US06037552601,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,46.86,"Census Tract 4328.01, Los Angeles County, California",432801,El Monte,1400000US06037432801,"(34.077308, -118.0459705)",Asthma_Related_ER_Visits_2014_1400000US06037432801,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,56.571369,"Census Tract 2060.50, Los Angeles County, California",206050,Boyle Heights,1400000US06037206050,"(34.0290235, -118.2229675)",Asthma_Related_ER_Visits_2014_1400000US06037206050,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,37.696475,"Census Tract 2084.02, Los Angeles County, California",208402,Westlake,1400000US06037208402,"(34.0682985, -118.265581)",Asthma_Related_ER_Visits_2014_1400000US06037208402,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,61.11,"Census Tract 1200.30, Los Angeles County, California",120030,Panorama City,1400000US06037120030,"(34.2149315, -118.451986)",Asthma_Related_ER_Visits_2014_1400000US06037120030,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,43.852711,"Census Tract 5510, Los Angeles County, California",551000,Downey,1400000US06037551000,"(33.93758, -118.112064)",Asthma_Related_ER_Visits_2014_1400000US06037551000,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,79.807633,"Census Tract 5730.02, Los Angeles County, California",573002,Long Beach,1400000US06037573002,"(33.7934865, -118.1915465)",Asthma_Related_ER_Visits_2014_1400000US06037573002,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,46.300388,"Census Tract 2015.01, Los Angeles County, California",201501,El Sereno,1400000US06037201501,"(34.0872435, -118.1663745)",Asthma_Related_ER_Visits_2014_1400000US06037201501,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,48.269039,"Census Tract 4045.04, Los Angeles County, California",404504,Citrus,1400000US06037404504,"(34.11051, -117.9033385)",Asthma_Related_ER_Visits_2014_1400000US06037404504,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,86.18440099999999,"Census Tract 2400.20, Los Angeles County, California",240020,Green Meadows,1400000US06037240020,"(33.954224, -118.263804)",Asthma_Related_ER_Visits_2014_1400000US06037240020,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,51.53,"Census Tract 2286, Los Angeles County, California",228600,South Park,1400000US06037228600,"(34.003674, -118.260853)",Asthma_Related_ER_Visits_2014_1400000US06037228600,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,13.834414,"Census Tract 4305.02, Los Angeles County, California",430502,Sierra Madre,1400000US06037430502,"(34.161851, -118.0532625)",Asthma_Related_ER_Visits_2014_1400000US06037430502,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,76.23430999999999,"Census Tract 5732.02, Los Angeles County, California",573202,Long Beach,1400000US06037573202,"(33.7934875, -118.185022)",Asthma_Related_ER_Visits_2014_1400000US06037573202,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,37.38,"Census Tract 1958.04, Los Angeles County, California",195804,Silver Lake,1400000US06037195804,"(34.0790005, -118.2729125)",Asthma_Related_ER_Visits_2014_1400000US06037195804,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,43.535178,"Census Tract 4081.38, Los Angeles County, California",408138,South San Jose Hills,1400000US06037408138,"(34.019139, -117.9167095)",Asthma_Related_ER_Visits_2014_1400000US06037408138,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,112.3,"Census Tract 2414, Los Angeles County, California",241400,Broadway-Manchester,1400000US06037241400,"(33.925504, -118.275396)",Asthma_Related_ER_Visits_2014_1400000US06037241400,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,42.27,"Census Tract 4335.04, Los Angeles County, California",433504,South El Monte,1400000US06037433504,"(34.0572675, -118.0534915)",Asthma_Related_ER_Visits_2014_1400000US06037433504,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,21.05871,"Census Tract 4087.05, Los Angeles County, California",408705,Rowland Heights,1400000US06037408705,"(33.981461, -117.8780945)",Asthma_Related_ER_Visits_2014_1400000US06037408705,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,45.93164,"Census Tract 2246, Los Angeles County, California",224600,Historic South-Central,1400000US06037224600,"(34.0223275, -118.2717135)",Asthma_Related_ER_Visits_2014_1400000US06037224600,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,52.215309,"Census Tract 5765.03, Los Angeles County, California",576503,Long Beach,1400000US06037576503,"(33.7716165, -118.1698205)",Asthma_Related_ER_Visits_2014_1400000US06037576503,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,47.760493,"Census Tract 5530, Los Angeles County, California",553000,Norwalk,1400000US06037553000,"(33.8944915, -118.104017)",Asthma_Related_ER_Visits_2014_1400000US06037553000,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,52.322291,"Census Tract 4603.02, Los Angeles County, California",460302,Altadena,1400000US06037460302,"(34.1949925, -118.157667)",Asthma_Related_ER_Visits_2014_1400000US06037460302,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,106.861049,"Census Tract 2343, Los Angeles County, California",234300,Leimert Park,1400000US06037234300,"(34.007159, -118.3293635)",Asthma_Related_ER_Visits_2014_1400000US06037234300,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,28.608432,"Census Tract 2742.02, Los Angeles County, California",274202,Venice,1400000US06037274202,"(33.97183937, -118.4601234)",Asthma_Related_ER_Visits_2014_1400000US06037274202,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,35.60109,"Census Tract 5357.01, Los Angeles County, California",535701,South Gate,1400000US06037535701,"(33.9601865, -118.2041425)",Asthma_Related_ER_Visits_2014_1400000US06037535701,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,34.905192,"Census Tract 2933.01, Los Angeles County, California",293301,Harbor City,1400000US06037293301,"(33.8102215, -118.303639)",Asthma_Related_ER_Visits_2014_1400000US06037293301,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,31.953306,"Census Tract 4003.04, Los Angeles County, California",400304,San Dimas,1400000US06037400304,"(34.1050345, -117.7997755)",Asthma_Related_ER_Visits_2014_1400000US06037400304,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,66.365771,"Census Tract 6008.01, Los Angeles County, California",600801,Inglewood,1400000US06037600801,"(33.9654475, -118.3221555)",Asthma_Related_ER_Visits_2014_1400000US06037600801,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,30.097835,"Census Tract 1431, Los Angeles County, California",143100,Toluca Lake,1400000US06037143100,"(34.1478525, -118.3563095)",Asthma_Related_ER_Visits_2014_1400000US06037143100,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,19.89,"Census Tract 2071.03, Los Angeles County, California",207103,Chinatown,1400000US06037207103,"(34.0642795, -118.2398345)",Asthma_Related_ER_Visits_2014_1400000US06037207103,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,41.62,"Census Tract 4614, Los Angeles County, California",461400,Pasadena,1400000US06037461400,"(34.1727525, -118.124329)",Asthma_Related_ER_Visits_2014_1400000US06037461400,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,53.65,"Census Tract 1211.01, Los Angeles County, California",121101,Sun Valley,1400000US06037121101,"(34.225737, -118.3655)",Asthma_Related_ER_Visits_2014_1400000US06037121101,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,45.809532,"Census Tract 5035.02, Los Angeles County, California",503502,South Whittier,1400000US06037503502,"(33.931968, -118.000853)",Asthma_Related_ER_Visits_2014_1400000US06037503502,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,45.191825,"Census Tract 4078.02, Los Angeles County, California",407802,Industry,1400000US06037407802,"(34.0264515, -117.931011)",Asthma_Related_ER_Visits_2014_1400000US06037407802,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,32.15,"Census Tract 2770, Los Angeles County, California",277000,Westchester,1400000US06037277000,"(33.9712845, -118.4009375)",Asthma_Related_ER_Visits_2014_1400000US06037277000,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,47.27,"Census Tract 5004.04, Los Angeles County, California",500404,Pico Rivera,1400000US06037500404,"(34.014082, -118.074022)",Asthma_Related_ER_Visits_2014_1400000US06037500404,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,41.08,"Census Tract 2212.10, Los Angeles County, California",221210,Harvard Heights,1400000US06037221210,"(34.04359, -118.3026265)",Asthma_Related_ER_Visits_2014_1400000US06037221210,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,13.23,"Census Tract 2623.02, Los Angeles County, California",262302,Brentwood,1400000US06037262302,"(34.0753195, -118.477468)",Asthma_Related_ER_Visits_2014_1400000US06037262302,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,49.309367,"Census Tract 1232.04, Los Angeles County, California",123204,North Hollywood,1400000US06037123204,"(34.193936, -118.39433)",Asthma_Related_ER_Visits_2014_1400000US06037123204,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,30.941381,"Census Tract 4020.02, Los Angeles County, California",402002,Claremont,1400000US06037402002,"(34.0867415, -117.7119895)",Asthma_Related_ER_Visits_2014_1400000US06037402002,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,20.506919,"Census Tract 1896, Los Angeles County, California",189600,Hollywood Hills,1400000US06037189600,"(34.1127975, -118.330591)",Asthma_Related_ER_Visits_2014_1400000US06037189600,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,27.72,"Census Tract 4064.02, Los Angeles County, California",406402,West Covina,1400000US06037406402,"(34.0574215, -117.8990455)",Asthma_Related_ER_Visits_2014_1400000US06037406402,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,44.779178,"Census Tract 5517, Los Angeles County, California",551700,Downey,1400000US06037551700,"(33.9172545, -118.147362)",Asthma_Related_ER_Visits_2014_1400000US06037551700,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,24.28,"Census Tract 2721, Los Angeles County, California",272100,Mar Vista,1400000US06037272100,"(34.0038595, -118.4422725)",Asthma_Related_ER_Visits_2014_1400000US06037272100,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,34.27,"Census Tract 1236.02, Los Angeles County, California",123602,Valley Glen,1400000US06037123602,"(34.1794765, -118.42688)",Asthma_Related_ER_Visits_2014_1400000US06037123602,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,38.53,"Census Tract 5707.02, Los Angeles County, California",570702,Lakewood,1400000US06037570702,"(33.850709, -118.1594625)",Asthma_Related_ER_Visits_2014_1400000US06037570702,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,20.74,"Census Tract 3012.04, Los Angeles County, California",301204,Glendale,1400000US06037301204,"(34.161447, -118.2600185)",Asthma_Related_ER_Visits_2014_1400000US06037301204,01/01/2014
